nohhold,nomem,gebjaar,geslacht,positie,oplzon,oplmet,bezighei,aantalhh,aantalki,sted,regio,prov,woonvorm,account,kostwin,partner,woning
54045,5,1994,2,5,1,1,6,5,3,4,3,20,3,0,0,1,1
54121,1,1957,1,1,6,6,1,4,2,5,4,23,3,1,1,1,1
54121,2,1962,2,2,6,6,1,4,2,5,4,23,3,0,0,1,1
54121,3,1990,1,5,6,5,6,4,2,5,4,23,3,0,0,1,1
54121,4,1992,2,5,6,4,6,4,2,5,4,23,3,0,0,1,1
54242,1,1963,1,1,7,7,1,2,0,1,1,28,2,1,1,1,2
54242,2,1960,1,3,7,7,7,2,0,1,1,28,2,0,0,1,2
54266,1,1932,1,1,7,7,8,1,0,3,2,26,1,1,1,0,2
54614,2,1979,2,1,6,6,1,1,0,2,4,25,1,1,1,0,1
54642,1,1975,1,1,5,5,1,5,3,3,4,23,3,0,1,1,1
54642,2,1979,2,2,5,5,1,5,3,3,4,23,3,1,0,1,1
54642,3,2004,2,5,2,8,6,5,3,3,4,23,3,0,0,1,1
54642,4,2005,1,5,8,8,13,5,3,3,4,23,3,0,0,1,1
54642,5,2006,1,5,8,8,13,5,3,3,4,23,3,0,0,1,1
54699,1,1964,2,3,7,6,1,5,3,2,2,27,3,0,0,1,1
54699,2,1966,1,1,6,6,1,5,3,2,2,27,3,1,1,1,1
54699,3,1994,2,5,4,2,6,5,3,2,2,27,3,0,0,1,1
54699,4,2001,1,5,2,8,6,5,3,2,2,27,3,0,0,1,1
54699,5,2005,2,5,2,8,6,5,3,2,2,27,3,0,0,1,1
54765,1,1974,1,1,6,6,1,1,0,1,1,28,1,1,1,0,2
54791,1,1960,1,1,7,7,4,4,2,3,2,26,3,0,1,1,1
54791,2,1962,2,2,6,6,1,4,2,3,2,26,3,1,0,1,1
54791,3,1992,2,5,4,2,6,4,2,3,2,26,3,0,0,1,1
54791,4,1995,2,5,4,2,6,4,2,3,2,26,3,0,0,1,1
54803,1,1944,2,2,5,5,8,2,0,5,3,21,2,1,0,1,2
54803,2,1945,1,1,3,3,9,2,0,5,3,21,2,0,1,1,2
55048,1,1979,1,1,5,5,1,3,1,4,5,30,3,0,1,1,1
55048,2,1980,2,2,6,6,1,3,1,4,5,30,3,1,0,1,1
55048,3,2009,1,5,8,8,13,3,1,4,5,30,3,0,0,1,1
55193,1,1977,1,1,6,6,1,1,0,3,1,27,1,1,1,0,1
55267,1,1946,2,1,3,2,9,1,0,4,4,25,1,1,1,0,2
55280,1,1960,2,1,4,4,1,1,0,2,3,21,1,1,1,0,1
55375,1,1949,2,3,6,6,1,2,0,1,2,27,2,0,0,1,1
55375,2,1960,1,1,5,5,1,2,0,1,2,27,2,1,1,1,1
55439,1,1943,1,1,6,6,8,2,0,5,5,31,2,1,1,1,2
55439,2,1944,2,2,3,3,7,2,0,5,5,31,2,0,0,1,2
55494,1,1984,1,1,7,7,1,3,0,3,2,29,5,1,1,1,2
55494,2,1984,2,3,6,6,1,3,0,3,2,29,5,0,0,1,2
55494,3,1986,1,7,5,3,1,3,0,3,2,29,5,0,0,1,2
55535,1,1951,1,1,4,4,1,4,2,1,1,27,3,1,1,1,2
55535,2,1984,1,5,3,3,6,4,2,1,1,27,3,0,0,1,2
55535,3,1988,1,5,3,3,6,4,2,1,1,27,3,0,0,1,2
55535,4,1953,2,2,5,5,7,4,2,1,1,27,3,0,0,1,2
55620,1,1933,2,1,4,4,7,1,0,3,5,30,1,1,1,0,1
55723,1,1943,1,1,3,3,10,2,0,4,1,28,2,0,1,1,1
55723,2,1949,2,2,3,3,10,2,0,4,1,28,2,1,0,1,1
55860,1,1975,2,3,5,5,1,4,2,3,2,28,3,1,0,1,1
55860,2,1974,1,1,6,6,1,4,2,3,2,28,3,0,1,1,1
55860,3,2001,2,5,2,8,13,4,2,3,2,28,3,0,0,1,1
55860,4,2005,2,5,2,8,13,4,2,3,2,28,3,0,0,1,1
55884,1,1977,1,1,5,5,1,4,2,4,4,24,3,1,1,1,1
55884,2,1975,2,2,5,5,1,4,2,4,4,24,3,0,0,1,1
55884,3,2004,2,5,8,8,13,4,2,4,4,24,3,0,0,1,1
55884,4,2007,2,5,8,8,13,4,2,4,4,24,3,0,0,1,1
55952,1,1964,1,1,6,6,1,3,1,4,2,29,3,1,1,1,1
55952,2,1961,2,3,5,5,7,3,1,4,2,29,3,0,0,1,1
55952,3,1992,1,5,5,3,6,3,1,4,2,29,3,0,0,1,1
56056,1,1946,1,1,3,3,1,2,0,1,3,20,2,1,1,1,1
56056,2,1951,2,2,3,3,3,2,0,1,3,20,2,0,0,1,1
56337,1,1944,1,1,3,3,8,2,0,3,4,25,2,1,1,1,1
56337,2,1948,2,2,3,2,11,2,0,3,4,25,2,0,0,1,1
56381,1,1953,1,1,3,3,1,4,2,1,1,28,3,1,1,1,1
56381,2,1967,2,2,6,6,1,4,2,1,1,28,3,0,0,1,1
56381,3,1997,1,5,2,8,13,4,2,1,1,28,3,0,0,1,1
56381,4,2000,1,5,8,8,13,4,2,1,1,28,3,0,0,1,1
56549,1,1949,2,1,6,6,1,2,0,2,4,23,2,1,1,1,2
56549,2,1958,2,2,6,6,10,2,0,2,4,23,2,0,0,1,2
56679,1,1974,1,2,7,7,1,2,0,3,2,28,2,0,0,1,2
56679,2,1979,2,1,7,7,1,2,0,3,2,28,2,1,1,1,2
56742,1,1961,1,1,3,3,1,1,0,3,5,30,1,1,1,0,1
56855,1,1955,1,1,7,3,1,5,3,2,2,27,3,1,1,1,1
56855,2,1957,2,2,3,3,1,5,3,2,2,27,3,0,0,1,1
56855,3,1985,2,5,3,2,1,5,3,2,2,27,3,0,0,1,1
56855,4,1986,1,5,3,3,1,5,3,2,2,27,3,0,0,1,1
56855,5,1988,1,5,4,2,12,5,3,2,2,27,3,0,0,1,1
56884,1,1973,1,1,5,5,1,4,2,1,1,28,3,1,1,1,1
56884,2,1973,2,2,7,6,1,4,2,1,1,28,3,0,0,1,1
56884,3,2006,2,5,8,8,13,4,2,1,1,28,3,0,0,1,1
56884,4,2008,1,5,8,8,13,4,2,1,1,28,3,0,0,1,1
56911,1,1935,1,1,3,3,1,2,0,5,2,27,2,1,1,1,1
56911,2,1944,2,2,3,2,9,2,0,5,2,27,2,0,0,1,1
56947,1,1948,2,2,3,3,1,2,0,1,1,28,2,1,0,1,1
56947,2,1945,1,1,3,3,1,2,0,1,1,28,2,0,1,1,1
56961,1,1945,2,1,7,7,8,1,0,5,2,26,1,1,1,0,1
57077,1,1961,2,2,3,3,1,2,0,3,4,25,2,1,0,1,1
57077,2,1959,1,1,3,3,1,2,0,3,4,25,2,0,1,1,1
57121,1,1975,1,1,7,7,1,2,0,2,3,21,2,1,1,1,1
57121,2,1976,2,2,7,6,9,2,0,2,3,21,2,0,0,1,1
57290,1,1951,2,1,6,6,1,1,0,1,2,28,1,1,1,0,2
57307,1,1960,1,1,3,3,9,3,1,4,4,23,3,0,1,1,1
57307,2,1961,2,2,3,3,7,3,1,4,4,23,3,1,0,1,1
57307,4,1991,1,5,5,3,1,3,1,4,4,23,3,0,0,1,1
57472,1,1971,2,1,7,7,1,1,0,1,2,26,1,1,1,0,1
57513,1,1948,1,1,3,3,2,4,2,5,3,20,3,1,1,1,1
57513,2,1947,2,2,3,3,7,4,2,5,3,20,3,0,0,1,1
57513,3,1978,1,5,3,3,9,4,2,5,3,20,3,0,0,1,1
57513,4,1981,2,5,5,5,2,4,2,5,3,20,3,0,0,1,1
57622,1,1944,2,1,4,2,8,1,0,2,5,30,1,1,1,0,1
57847,1,1982,1,1,7,7,1,1,0,1,1,28,1,1,1,0,1
57850,1,1968,1,1,5,5,1,4,2,5,2,28,3,0,1,1,1
57850,2,1968,2,2,5,5,7,4,2,5,2,28,3,1,0,1,1
57850,4,1991,2,5,5,3,6,4,2,5,2,28,3,0,0,1,1
57850,5,1997,1,5,2,8,6,4,2,5,2,28,3,0,0,1,1
57855,1,1952,2,1,7,7,1,2,1,1,1,28,4,1,1,0,2
57855,2,1989,2,5,6,4,6,2,1,1,1,28,4,0,0,0,2
57873,1,1948,1,1,6,3,8,2,0,1,1,28,2,1,1,1,2
57873,2,1954,2,2,3,3,7,2,0,1,1,28,2,0,0,1,2
58089,1,1947,1,1,3,3,8,2,0,4,2,28,2,1,1,1,1
58089,2,1948,2,2,3,3,8,2,0,4,2,28,2,0,0,1,1
58106,1,1959,1,1,5,5,2,1,0,4,2,27,1,1,1,0,1
58217,1,1954,2,1,6,3,1,1,0,1,2,27,1,1,1,0,2
58254,1,1948,1,1,3,3,9,2,0,5,2,29,2,1,1,1,2
58254,2,1953,2,2,3,3,3,2,0,5,2,29,2,0,0,1,2
58345,1,1980,2,1,6,6,1,2,0,5,2,26,2,0,1,1,1
58345,2,1973,1,3,5,5,1,2,0,5,2,26,2,1,0,1,1
58437,1,1976,1,1,6,6,1,3,1,2,2,26,3,0,1,1,1
58437,2,1978,2,2,5,5,1,3,1,2,2,26,3,1,0,1,1
58437,3,2006,2,5,8,8,13,3,1,2,2,26,3,0,0,1,1
58465,1,1944,1,1,5,5,8,1,0,1,1,28,1,1,1,0,1
58539,1,1937,1,1,7,7,8,2,0,2,5,30,2,1,1,1,1
58539,2,1941,2,2,4,4,7,2,0,2,5,30,2,0,0,1,1
58569,1,1940,1,1,6,6,8,1,0,4,1,27,1,1,1,0,2
58639,1,1967,1,1,5,5,1,1,0,2,5,30,1,1,1,0,2
58704,1,1947,1,1,3,3,9,2,0,4,3,20,2,0,1,1,1
58704,2,1947,2,2,3,3,8,2,0,4,3,20,2,1,0,1,1
58709,1,1942,1,1,6,6,8,2,0,4,2,28,2,1,1,1,1
58709,2,1946,2,2,3,3,3,2,0,4,2,28,2,0,0,1,1
58715,1,1948,1,1,4,4,1,1,0,2,4,23,1,1,1,0,1
58731,1,1961,1,1,4,2,3,2,0,2,4,23,2,1,1,1,1
58731,2,1964,2,2,3,3,1,2,0,2,4,23,2,0,0,1,1
58749,1,1972,1,1,7,7,1,3,1,2,5,30,3,0,1,1,1
58749,2,1973,2,2,7,7,1,3,1,2,5,30,3,1,0,1,1
58749,3,2008,2,5,8,8,13,3,1,2,5,30,3,0,0,1,1
58865,1,1942,1,1,6,6,8,2,0,2,2,27,2,1,1,1,1
58865,2,1944,2,2,3,3,1,2,0,2,2,27,2,0,0,1,1
58868,1,1970,2,2,6,6,1,4,2,2,4,23,3,0,1,1,1
58868,2,1967,1,1,6,6,1,4,2,2,4,23,3,1,0,1,1
58868,3,1997,2,5,3,2,6,4,2,2,4,23,3,0,0,1,1
58868,4,2000,1,5,2,8,6,4,2,2,4,23,3,0,0,1,1
59104,1,1980,1,1,7,7,1,3,1,2,2,27,3,0,1,1,1
59104,2,1979,2,2,7,7,1,3,1,2,2,27,3,1,0,1,1
59104,3,2007,2,5,8,8,13,3,1,2,2,27,3,0,0,1,1
59196,1,1965,1,1,5,5,1,1,0,2,5,31,1,1,1,0,2
59235,1,1985,2,3,7,7,5,2,0,2,5,30,2,1,0,1,2
59235,2,1982,1,1,7,7,1,2,0,2,5,30,2,0,1,1,2
59274,1,1946,1,1,3,3,9,1,0,2,5,30,1,1,1,0,1
59499,1,1977,2,3,5,5,4,2,0,3,2,27,2,1,0,1,1
59499,2,1974,1,1,3,3,2,2,0,3,2,27,2,0,1,1,1
59549,1,1948,1,1,6,6,4,3,0,2,2,26,5,1,1,1,1
59549,2,1953,2,2,3,3,1,3,0,2,2,26,5,0,0,1,1
59549,3,1985,1,7,6,6,1,3,0,2,2,26,5,0,0,1,1
59562,1,1972,2,2,5,5,7,5,3,2,5,30,3,1,0,1,1
59562,2,1970,1,1,5,5,1,5,3,2,5,30,3,0,1,1,1
59562,3,1998,1,5,2,8,6,5,3,2,5,30,3,0,0,1,1
59562,4,2002,1,5,2,8,6,5,3,2,5,30,3,0,0,1,1
59562,5,2006,2,5,8,8,13,5,3,2,5,30,3,0,0,1,1
59810,1,1964,1,1,5,5,3,4,2,3,5,30,3,0,1,1,1
59810,2,1964,2,2,3,3,1,4,2,3,5,30,3,1,0,1,1
59810,4,1988,1,5,3,2,6,4,2,3,5,30,3,0,0,1,1
59810,5,1991,2,5,3,2,6,4,2,3,5,30,3,0,0,1,1
59837,1,1960,1,1,6,6,1,5,3,5,5,30,3,1,1,1,1
59837,2,1963,2,2,5,3,1,5,3,5,5,30,3,0,0,1,1
59837,3,1990,1,5,4,4,6,5,3,5,5,30,3,0,0,1,1
59837,4,1993,1,5,3,3,6,5,3,5,5,30,3,0,0,1,1
59837,5,1994,2,5,3,3,6,5,3,5,5,30,3,0,0,1,1
60427,1,1971,2,1,6,6,1,2,0,1,1,27,2,1,1,1,1
60427,4,1979,1,3,7,4,1,2,0,1,1,27,2,0,0,1,1
60484,1,1944,1,1,4,4,8,3,0,5,3,22,5,1,1,1,1
60484,2,1947,2,3,7,7,7,3,0,5,3,22,5,0,0,1,1
60484,3,1921,2,4,4,4,8,3,0,5,3,22,5,0,0,1,1
60652,1,1962,1,1,6,6,1,2,0,2,5,31,2,0,1,1,1
60652,2,1971,2,3,6,6,1,2,0,2,5,31,2,1,0,1,1
60764,1,1974,1,1,5,5,1,1,0,4,4,25,1,1,1,0,1
60776,1,1942,2,1,3,3,7,1,0,2,5,31,1,1,1,0,1
60852,1,1974,2,1,5,4,1,1,0,1,2,27,1,1,1,0,2
60867,1,1952,1,1,5,5,1,4,2,3,2,29,3,1,1,1,1
60867,2,1955,2,2,3,2,7,4,2,3,2,29,3,0,0,1,1
60867,3,1986,1,5,7,4,6,4,2,3,2,29,3,0,0,1,1
60867,4,1990,2,5,3,3,1,4,2,3,2,29,3,0,0,1,1
60950,1,1954,2,1,6,6,9,2,1,2,2,27,4,1,1,0,2
60950,2,1987,1,5,3,3,1,2,1,2,2,27,4,0,0,0,2
61066,1,1946,1,1,6,6,8,2,0,4,5,30,2,1,1,1,1
61066,2,1946,2,2,3,3,8,2,0,4,5,30,2,0,0,1,1
61125,1,1955,2,2,7,5,1,2,0,4,5,30,2,1,0,1,1
61125,2,1954,1,1,5,5,2,2,0,4,5,30,2,0,1,1,1
61153,1,1957,1,1,7,7,4,1,0,3,5,30,1,1,1,0,1
61224,1,1942,2,1,3,3,11,1,0,1,1,28,1,1,1,0,2
61441,1,1955,1,1,3,3,1,3,1,1,1,27,3,1,0,1,1
61441,2,1971,2,2,4,4,1,3,1,1,1,27,3,0,1,1,1
61441,3,2006,1,5,8,8,13,3,1,1,1,27,3,0,0,1,1
61456,1,1946,1,1,6,6,8,2,0,3,5,31,2,1,1,1,1
61456,2,1948,2,2,6,6,7,2,0,3,5,31,2,0,0,1,1
61514,1,1980,1,1,6,5,1,1,0,2,4,25,1,1,1,0,1
61676,1,1973,1,1,6,6,4,3,1,4,5,31,3,0,0,1,1
61676,2,1978,2,3,7,6,1,3,1,4,5,31,3,1,1,1,1
61676,3,2007,2,5,8,8,13,3,1,4,5,31,3,0,0,1,1
61847,1,1973,1,1,5,5,1,6,4,5,5,30,3,0,1,1,2
61847,2,1976,2,2,5,5,1,6,4,5,5,30,3,1,0,1,2
61847,3,2000,1,5,2,8,6,6,4,5,5,30,3,0,0,1,2
61847,4,2002,1,5,2,8,6,6,4,5,5,30,3,0,0,1,2
61847,5,2003,1,5,2,8,6,6,4,5,5,30,3,0,0,1,2
61847,6,2003,1,5,2,8,6,6,4,5,5,30,3,0,0,1,2
62067,1,1927,1,1,6,9,8,2,0,4,2,26,2,1,1,1,1
62067,2,1931,2,2,3,3,8,2,0,4,2,26,2,0,0,1,1
62178,2,1960,2,1,4,4,7,5,4,5,2,28,4,1,1,0,1
62178,3,1987,1,5,5,3,1,5,4,5,2,28,4,0,0,0,1
62178,4,1990,1,5,5,3,1,5,4,5,2,28,4,0,0,0,1
62178,5,1993,1,5,3,2,6,5,4,5,2,28,4,0,0,0,1
62178,6,1995,2,5,3,2,6,5,4,5,2,28,4,0,0,0,1
62335,1,1974,1,1,6,5,1,4,2,3,4,25,3,1,1,1,1
62335,2,1978,2,2,5,5,1,4,2,3,4,25,3,0,0,1,1
62335,3,2005,2,5,8,8,13,4,2,3,4,25,3,0,0,1,1
62335,4,2007,2,5,8,8,13,4,2,3,4,25,3,0,0,1,1
62353,1,1938,1,1,4,4,8,2,0,3,4,25,2,1,1,1,1
62353,2,1946,2,2,3,3,8,2,0,3,4,25,2,0,0,1,1
62886,2,1952,2,1,3,3,9,1,0,5,3,22,1,1,1,0,1
62891,1,1952,1,1,3,3,1,2,0,4,2,26,2,0,1,1,1
62891,2,1953,2,2,3,3,1,2,0,4,2,26,2,1,0,1,1
62897,1,1936,2,1,6,6,8,1,0,4,4,25,1,1,1,0,1
62929,1,1954,1,1,3,3,3,4,2,4,4,23,3,0,1,1,1
62929,2,1961,2,2,5,5,3,4,2,4,4,23,3,1,0,1,1
62929,3,1986,2,5,7,7,1,4,2,4,4,23,3,0,0,1,1
62929,4,1992,1,5,4,2,6,4,2,4,4,23,3,0,0,1,1
62960,1,1952,1,3,6,6,3,2,0,5,2,26,2,1,0,1,1
62960,2,1959,2,1,7,6,3,2,0,5,2,26,2,0,1,1,1
63013,1,1977,2,1,6,6,1,3,1,2,2,28,3,0,1,1,1
63013,2,1975,1,2,5,5,1,3,1,2,2,28,3,1,0,1,1
63013,3,2005,2,5,2,8,6,3,1,2,2,28,3,0,0,1,1
63065,1,1947,1,1,6,6,9,2,0,1,2,26,2,0,1,1,1
63065,2,1947,2,2,6,6,8,2,0,1,2,26,2,1,0,1,1
63111,1,1953,1,1,3,3,1,2,0,2,2,28,2,0,1,1,2
63111,2,1960,2,2,3,3,1,2,0,2,2,28,2,1,0,1,2
63117,1,1935,2,1,3,3,7,1,0,3,1,28,1,1,1,0,1
63268,1,1946,1,1,7,7,3,2,0,4,4,23,2,1,1,1,4
63268,2,1947,2,2,6,6,7,2,0,4,4,23,2,0,0,1,4
63305,1,1975,2,1,6,6,1,1,0,3,2,27,1,1,1,0,1
63400,1,1934,1,1,7,7,8,2,0,4,5,31,2,1,1,1,1
63400,2,1939,2,2,3,3,7,2,0,4,5,31,2,0,0,1,1
63413,1,1979,2,1,7,7,1,2,0,1,3,20,2,1,1,1,2
63413,2,1980,1,3,7,7,6,2,0,1,3,20,2,0,0,1,2
63530,1,1956,1,1,6,6,3,2,0,4,5,31,2,0,1,1,1
63530,2,1956,2,2,5,5,1,2,0,4,5,31,2,1,0,1,1
63567,1,1946,1,1,7,7,8,2,0,2,2,28,2,1,1,1,1
63567,2,1951,2,3,6,6,1,2,0,2,2,28,2,0,0,1,1
63613,1,1949,1,1,6,6,1,2,0,5,3,21,2,0,1,1,1
63613,2,1950,2,2,6,6,1,2,0,5,3,21,2,1,0,1,1
63720,1,1977,1,1,5,5,3,5,3,2,5,30,3,1,1,1,1
63720,2,1980,2,2,5,5,7,5,3,2,5,30,3,0,0,1,1
63720,3,2003,1,5,2,8,13,5,3,2,5,30,3,0,0,1,1
63720,4,2005,2,5,2,8,13,5,3,2,5,30,3,0,0,1,1
63720,5,2007,1,5,8,8,13,5,3,2,5,30,3,0,0,1,1
63726,1,1955,1,1,6,6,1,2,0,5,5,30,2,0,1,1,1
63726,2,1959,2,2,3,3,1,2,0,5,5,30,2,1,0,1,1
63848,1,1939,2,1,3,3,7,1,0,3,2,26,1,1,1,0,2
63863,1,1952,1,1,4,4,1,2,0,2,1,27,2,1,1,1,1
63863,2,1953,2,2,3,2,7,2,0,2,1,27,2,0,0,1,1
64024,1,1978,1,1,6,6,1,2,0,4,5,30,2,1,1,1,1
64024,2,1981,2,2,6,6,9,2,0,4,5,30,2,0,0,1,1
64065,1,1973,1,1,6,6,1,3,1,2,2,28,3,1,1,1,1
64065,2,1975,2,3,5,5,1,3,1,2,2,28,3,0,0,1,1
64065,3,1998,1,5,2,8,13,3,1,2,2,28,3,0,0,1,1
64169,1,1948,1,1,7,6,1,2,0,2,5,30,2,1,1,1,1
64169,2,1951,2,2,6,6,11,2,0,2,5,30,2,0,0,1,1
64357,1,1971,1,1,5,5,1,2,0,3,4,23,2,0,0,1,1
64357,2,1979,2,3,5,5,1,2,0,3,4,23,2,1,1,1,1
64393,1,1944,2,2,4,4,7,2,0,4,5,30,2,0,0,1,1
64393,2,1939,1,1,6,6,8,2,0,4,5,30,2,1,1,1,1
64426,1,1932,2,1,9,3,11,1,0,4,3,21,1,1,1,0,1
64451,2,1945,2,1,3,3,7,1,0,2,5,31,1,1,1,0,2
64685,1,1970,1,1,7,7,1,2,0,3,2,29,2,1,1,1,1
64685,2,1974,2,2,5,5,1,2,0,3,2,29,2,0,0,1,1
64763,1,1955,1,1,6,6,1,4,2,3,2,28,3,1,1,1,1
64763,2,1956,2,2,4,4,1,4,2,3,2,28,3,0,0,1,1
64763,4,1985,1,5,3,3,1,4,2,3,2,28,3,0,0,1,1
64763,5,1992,1,5,3,3,1,4,2,3,2,28,3,0,0,1,1
64959,1,1957,1,1,6,6,1,4,2,1,1,28,3,0,1,1,2
64959,2,1956,2,2,4,2,7,4,2,1,1,28,3,1,0,1,2
64959,3,1983,1,5,6,6,1,4,2,1,1,28,3,0,0,1,2
64959,5,1988,2,5,3,3,6,4,2,1,1,28,3,0,0,1,2
65166,1,1949,2,1,6,6,1,1,0,2,1,28,1,1,1,0,1
65185,1,1980,2,1,7,6,1,1,0,1,1,27,1,1,1,0,1
65199,1,1971,2,2,4,3,7,5,3,3,2,29,3,1,0,1,1
65199,2,1963,1,1,5,5,1,5,3,3,2,29,3,0,1,1,1
65199,3,1995,1,5,1,8,6,5,3,3,2,29,3,0,0,1,1
65199,4,1998,2,5,2,8,6,5,3,3,2,29,3,0,0,1,1
65199,5,2003,1,5,9,8,6,5,3,3,2,29,3,0,0,1,1
65390,1,1978,2,3,7,7,1,2,0,2,5,30,2,1,0,1,1
65390,2,1977,1,1,7,7,1,2,0,2,5,30,2,0,1,1,1
65396,1,1949,2,1,3,3,7,1,0,4,2,26,1,1,1,0,1
65558,1,1970,1,1,7,4,3,6,4,3,1,27,3,0,1,1,1
65558,2,1969,2,2,4,4,7,6,4,3,1,27,3,1,0,1,1
65558,3,1987,2,5,7,4,6,6,4,3,1,27,3,0,0,1,1
65558,4,1992,1,5,3,3,6,6,4,3,1,27,3,0,0,1,1
65558,5,1998,1,5,2,8,6,6,4,3,1,27,3,0,0,1,1
65558,6,2000,1,5,2,8,6,6,4,3,1,27,3,0,0,1,1
65874,1,1955,1,1,3,3,4,4,2,5,2,27,3,0,0,1,2
65874,2,1955,2,2,3,3,1,4,2,5,2,27,3,1,1,1,2
65874,3,1988,2,5,3,3,1,4,2,5,2,27,3,0,0,1,2
65874,4,1992,1,5,3,3,6,4,2,5,2,27,3,0,0,1,2
66140,1,1974,1,1,6,6,1,4,2,4,2,26,3,1,1,1,1
66140,2,1975,2,3,6,6,1,4,2,4,2,26,3,0,0,1,1
66140,3,2007,1,5,8,8,13,4,2,4,2,26,3,0,0,1,1
66140,4,2008,1,5,8,8,13,4,2,4,2,26,3,0,0,1,1
66255,1,1978,1,1,5,5,1,2,0,4,5,31,2,1,1,1,1
66255,2,1981,2,2,6,3,1,2,0,4,5,31,2,0,0,1,1
66257,1,1958,1,2,7,7,1,5,3,1,1,27,3,1,0,1,2
66257,2,1967,2,1,7,7,1,5,3,1,1,27,3,0,1,1,2
66257,3,1999,2,5,2,8,13,5,3,1,1,27,3,0,0,1,2
66257,4,2001,1,5,2,8,13,5,3,1,1,27,3,0,0,1,2
66257,5,2003,2,5,2,8,13,5,3,1,1,27,3,0,0,1,2
66348,1,1954,2,1,3,3,1,2,0,5,4,25,2,1,0,1,2
66348,2,1951,1,2,3,3,1,2,0,5,4,25,2,0,1,1,2
66741,1,1953,2,2,3,3,9,2,0,1,2,26,2,1,0,1,2
66741,2,1946,1,1,2,2,9,2,0,1,2,26,2,0,1,1,2
66782,1,1964,2,1,7,6,1,2,0,3,4,25,2,0,0,1,1
66782,2,1966,1,3,7,6,1,2,0,3,4,25,2,1,1,1,1
66817,1,1945,2,2,6,6,1,3,1,1,2,26,3,1,1,1,1
66817,2,1941,1,1,7,7,8,3,1,1,2,26,3,0,0,1,1
66817,3,1984,1,5,7,7,1,3,1,1,2,26,3,0,0,1,1
66852,1,1971,1,1,3,3,1,5,3,5,3,21,3,1,1,1,1
66852,2,1975,2,2,4,3,7,5,3,5,3,21,3,0,0,1,1
66852,3,2001,1,5,2,8,6,5,3,5,3,21,3,0,0,1,1
66852,4,2003,1,5,2,8,6,5,3,5,3,21,3,0,0,1,1
66852,5,2006,1,5,8,8,13,5,3,5,3,21,3,0,0,1,1
66915,1,1975,2,1,5,5,1,1,0,5,3,21,1,1,1,0,2
66998,1,1938,1,1,6,6,8,2,0,4,1,28,2,1,1,1,1
66998,2,1939,2,2,6,6,8,2,0,4,1,28,2,0,0,1,1
67011,1,1953,1,1,3,3,3,2,0,3,1,27,2,1,1,1,1
67011,2,1955,2,2,3,3,7,2,0,3,1,27,2,0,0,1,1
67208,1,1955,1,1,3,3,1,3,1,5,5,31,3,0,1,1,1
67208,2,1959,2,2,3,3,1,3,1,5,5,31,3,1,0,1,1
67208,3,1989,2,5,5,5,6,3,1,5,5,31,3,0,0,1,1
67353,1,1972,1,1,4,4,1,4,2,3,2,27,3,0,1,1,1
67353,2,1976,2,2,6,6,1,4,2,3,2,27,3,1,0,1,1
67353,3,2005,1,5,2,8,13,4,2,3,2,27,3,0,0,1,1
67353,4,2008,2,5,8,8,13,4,2,3,2,27,3,0,0,1,1
67436,1,1962,1,1,4,4,1,1,0,3,2,28,1,1,1,0,1
67721,1,1931,1,1,3,3,8,2,0,2,1,28,2,0,1,1,2
67721,2,1946,2,2,6,3,8,2,0,2,1,28,2,1,0,1,2
67780,1,1965,1,1,4,3,7,5,3,2,4,23,4,1,1,0,2
67780,2,1987,1,5,5,5,1,5,3,2,4,23,4,0,0,0,2
67780,3,1992,2,5,5,2,6,5,3,2,4,23,4,0,0,0,2
67780,4,1974,2,6,7,7,5,5,3,2,4,23,4,0,0,0,2
67780,5,2009,2,5,8,8,13,5,3,2,4,23,4,0,0,0,2
67810,1,1949,2,2,3,3,1,2,0,5,4,23,2,0,0,1,1
67810,2,1948,1,1,3,3,8,2,0,5,4,23,2,1,1,1,1
67876,1,1972,2,3,6,6,1,3,1,2,2,27,3,0,0,1,1
67876,2,1970,1,1,6,6,3,3,1,2,2,27,3,1,1,1,1
67876,3,2008,1,5,8,8,13,3,1,2,2,27,3,0,0,1,1
67971,1,1939,1,1,3,3,8,2,0,3,2,26,2,1,1,1,1
67971,2,1939,2,2,3,3,8,2,0,3,2,26,2,0,0,1,1
68131,1,1941,1,1,3,3,8,2,0,5,2,28,2,1,1,1,1
68131,2,1945,2,2,4,2,8,2,0,5,2,28,2,0,0,1,1
68138,2,1979,2,1,5,5,1,2,0,2,4,25,2,1,1,1,1
68138,3,1986,2,3,5,5,3,2,0,2,4,25,2,0,0,1,1
68218,1,1936,1,1,7,7,8,2,0,3,2,26,2,1,1,1,1
68218,2,1936,2,2,7,7,8,2,0,3,2,26,2,0,0,1,1
68325,1,1930,1,1,7,7,8,2,0,4,5,30,2,1,1,1,1
68325,2,1928,2,2,3,3,8,2,0,4,5,30,2,0,0,1,1
68439,1,1932,1,1,7,7,11,2,0,1,2,28,2,1,1,1,1
68439,2,1939,2,2,6,6,11,2,0,1,2,28,2,0,0,1,1
68440,1,1962,1,1,5,5,1,2,0,4,4,23,2,1,1,1,1
68440,2,1965,2,2,5,5,1,2,0,4,4,23,2,0,0,1,1
68688,1,1968,1,1,7,7,3,3,1,2,4,25,3,0,1,1,1
68688,2,1973,2,2,7,7,9,3,1,2,4,25,3,1,0,1,1
68688,3,1998,2,5,2,8,6,3,1,2,4,25,3,0,0,1,1
